Architecture,Batchsize,Dropout,Epochs,Iteration,LearningRate,Length,Model,TestLoss,TrainLoss,Variables
32,20,0.0,300,211,0.001,1,ffnn,191.71804891606814,0.02559257014019584,ConNLDZNL_TTFDA
32,20,0.0,300,212,0.001,1,ffnn,191.73452890047463,0.025545184992634775,ConNLDZNL_TTFDA
32,20,0.0,300,213,0.001,1,ffnn,191.7476519512874,0.025497799860948526,ConNLDZNL_TTFDA
32,20,0.0,300,214,0.001,1,ffnn,191.7575219267158,0.025451358719940552,ConNLDZNL_TTFDA
32,20,0.0,300,215,0.001,1,ffnn,191.77101561843708,0.02540298215304078,ConNLDZNL_TTFDA
32,20,0.0,300,216,0.001,1,ffnn,191.7840334984564,0.025354148674523458,ConNLDZNL_TTFDA
32,20,0.0,300,217,0.001,1,ffnn,191.80388830041372,0.0253072009972212,ConNLDZNL_TTFDA
32,20,0.0,300,218,0.001,1,ffnn,191.81727157100553,0.025260428718121893,ConNLDZNL_TTFDA
32,20,0.0,300,219,0.001,1,ffnn,191.82950567430066,0.025212099294135856,ConNLDZNL_TTFDA
32,20,0.0,300,220,0.001,1,ffnn,191.84188366961735,0.025164869502821766,ConNLDZNL_TTFDA
32,20,0.0,300,221,0.001,1,ffnn,191.85514618248067,0.025116790710440415,ConNLDZNL_TTFDA
32,20,0.0,300,222,0.001,1,ffnn,191.86600929178218,0.025069928262382746,ConNLDZNL_TTFDA
32,20,0.0,300,223,0.001,1,ffnn,191.8817402829406,0.025021366743286224,ConNLDZNL_TTFDA
32,20,0.0,300,224,0.001,1,ffnn,191.8945809641192,0.024973435427951204,ConNLDZNL_TTFDA
32,20,0.0,300,225,0.001,1,ffnn,191.90375100412678,0.024925396126821976,ConNLDZNL_TTFDA
32,20,0.0,300,226,0.001,1,ffnn,191.91983294743363,0.02487929021431641,ConNLDZNL_TTFDA
32,20,0.0,300,227,0.001,1,ffnn,191.93611686460434,0.024831471091601998,ConNLDZNL_TTFDA
32,20,0.0,300,228,0.001,1,ffnn,191.94503816994288,0.02478368668181991,ConNLDZNL_TTFDA
32,20,0.0,300,229,0.001,1,ffnn,191.9618203768166,0.024734600373035806,ConNLDZNL_TTFDA
32,20,0.0,300,230,0.001,1,ffnn,191.97869249569473,0.024687540680381724,ConNLDZNL_TTFDA
32,20,0.0,300,231,0.001,1,ffnn,191.99158896169354,0.024639214971102774,ConNLDZNL_TTFDA
32,20,0.0,300,232,0.001,1,ffnn,192.00181628811745,0.02459209969013252,ConNLDZNL_TTFDA
32,20,0.0,300,233,0.001,1,ffnn,192.01539316485005,0.024544951410710135,ConNLDZNL_TTFDA
32,20,0.0,300,234,0.001,1,ffnn,192.03511555989584,0.024495266383217477,ConNLDZNL_TTFDA
32,20,0.0,300,235,0.001,1,ffnn,192.0461906515142,0.024447023270609367,ConNLDZNL_TTFDA
32,20,0.0,300,236,0.001,1,ffnn,192.06268130066573,0.024397787743840705,ConNLDZNL_TTFDA
32,20,0.0,300,237,0.001,1,ffnn,192.08145223638064,0.02434953978412192,ConNLDZNL_TTFDA
32,20,0.0,300,238,0.001,1,ffnn,192.09806085401965,0.024300826782233675,ConNLDZNL_TTFDA
32,20,0.0,300,239,0.001,1,ffnn,192.11340610955352,0.024252322147896684,ConNLDZNL_TTFDA
32,20,0.0,300,240,0.001,1,ffnn,192.13005919097571,0.024202855584338646,ConNLDZNL_TTFDA
32,20,0.0,300,241,0.001,1,ffnn,192.14182683472993,0.02415567411596633,ConNLDZNL_TTFDA
32,20,0.0,300,242,0.001,1,ffnn,192.15802116804227,0.024107149018990724,ConNLDZNL_TTFDA
32,20,0.0,300,243,0.001,1,ffnn,192.1737309937836,0.02405891800299287,ConNLDZNL_TTFDA
32,20,0.0,300,244,0.001,1,ffnn,192.19044379777804,0.024009519907518883,ConNLDZNL_TTFDA
32,20,0.0,300,245,0.001,1,ffnn,192.20071279874412,0.02396105410827493,ConNLDZNL_TTFDA
32,20,0.0,300,246,0.001,1,ffnn,192.21545328119748,0.023911571527026932,ConNLDZNL_TTFDA
32,20,0.0,300,247,0.001,1,ffnn,192.23157493017052,0.023864495647351512,ConNLDZNL_TTFDA
32,20,0.0,300,248,0.001,1,ffnn,192.24866067209553,0.023816281511575322,ConNLDZNL_TTFDA
32,20,0.0,300,249,0.001,1,ffnn,192.2598118935862,0.02376716148468073,ConNLDZNL_TTFDA
32,20,0.0,300,250,0.001,1,ffnn,192.27010402884534,0.023717120464425534,ConNLDZNL_TTFDA
32,20,0.0,300,251,0.001,1,ffnn,192.2842487622333,0.023666892639580925,ConNLDZNL_TTFDA
32,20,0.0,300,252,0.001,1,ffnn,192.2974850234165,0.023619061690458857,ConNLDZNL_TTFDA
32,20,0.0,300,253,0.001,1,ffnn,192.3053915372459,0.023569584284401077,ConNLDZNL_TTFDA
32,20,0.0,300,254,0.001,1,ffnn,192.31570237682712,0.023519222153647042,ConNLDZNL_TTFDA
32,20,0.0,300,255,0.001,1,ffnn,192.32444927256594,0.023470066815868697,ConNLDZNL_TTFDA
32,20,0.0,300,256,0.001,1,ffnn,192.34176931073588,0.023419910957190124,ConNLDZNL_TTFDA
32,20,0.0,300,257,0.001,1,ffnn,192.35759710496473,0.0233704747939059,ConNLDZNL_TTFDA
32,20,0.0,300,258,0.001,1,ffnn,192.37330315702704,0.023322500207789497,ConNLDZNL_TTFDA
32,20,0.0,300,259,0.001,1,ffnn,192.3886418496409,0.02327376112490046,ConNLDZNL_TTFDA
32,20,0.0,300,260,0.001,1,ffnn,192.40547541136382,0.02322513151342388,ConNLDZNL_TTFDA
32,20,0.0,300,261,0.001,1,ffnn,192.41937633227278,0.023176790545800362,ConNLDZNL_TTFDA
32,20,0.0,300,262,0.001,1,ffnn,192.4333013719128,0.02312795514643023,ConNLDZNL_TTFDA
32,20,0.0,300,263,0.001,1,ffnn,192.44153143769952,0.023081123230936515,ConNLDZNL_TTFDA
32,20,0.0,300,264,0.001,1,ffnn,192.4627416467154,0.02303032836855643,ConNLDZNL_TTFDA
32,20,0.0,300,265,0.001,1,ffnn,192.48053667622227,0.022979986218904905,ConNLDZNL_TTFDA
32,20,0.0,300,266,0.001,1,ffnn,192.48916429088962,0.02293116325745359,ConNLDZNL_TTFDA
32,20,0.0,300,267,0.001,1,ffnn,192.5030995030557,0.02288126322938214,ConNLDZNL_TTFDA
32,20,0.0,300,268,0.001,1,ffnn,192.52182876422842,0.022832510500765322,ConNLDZNL_TTFDA
32,20,0.0,300,269,0.001,1,ffnn,192.53832597629997,0.022783890885131605,ConNLDZNL_TTFDA
32,20,0.0,300,270,0.001,1,ffnn,192.55094762002267,0.02273464696587656,ConNLDZNL_TTFDA
32,20,0.0,300,271,0.001,1,ffnn,192.56058477586316,0.022684344355101613,ConNLDZNL_TTFDA
32,20,0.0,300,272,0.001,1,ffnn,192.57625145040532,0.022634013757024975,ConNLDZNL_TTFDA
32,20,0.0,300,273,0.001,1,ffnn,192.59046460223453,0.022585493808781557,ConNLDZNL_TTFDA
32,20,0.0,300,274,0.001,1,ffnn,192.61044098228535,0.022536663169210606,ConNLDZNL_TTFDA
32,20,0.0,300,275,0.001,1,ffnn,192.62971644247733,0.022487097155218096,ConNLDZNL_TTFDA
32,20,0.0,300,276,0.001,1,ffnn,192.64784454017558,0.022438334142365915,ConNLDZNL_TTFDA
32,20,0.0,300,277,0.001,1,ffnn,192.66159385763189,0.022390098141675644,ConNLDZNL_TTFDA
32,20,0.0,300,278,0.001,1,ffnn,192.67409982988912,0.022340599111471834,ConNLDZNL_TTFDA
32,20,0.0,300,279,0.001,1,ffnn,192.6938002391528,0.02229172932724892,ConNLDZNL_TTFDA
32,20,0.0,300,280,0.001,1,ffnn,192.7098915346207,0.022240790527906607,ConNLDZNL_TTFDA
32,20,0.0,300,281,0.001,1,ffnn,192.72469141150034,0.02219189378559928,ConNLDZNL_TTFDA
32,20,0.0,300,282,0.001,1,ffnn,192.74044241956486,0.02214239138199694,ConNLDZNL_TTFDA
32,20,0.0,300,283,0.001,1,ffnn,192.75416023500503,0.0220934424538758,ConNLDZNL_TTFDA
32,20,0.0,300,284,0.001,1,ffnn,192.7689451812416,0.02204226795054803,ConNLDZNL_TTFDA
32,20,0.0,300,285,0.001,1,ffnn,192.784419562227,0.021992292302787642,ConNLDZNL_TTFDA
32,20,0.0,300,286,0.001,1,ffnn,192.80181031586022,0.021942779088435185,ConNLDZNL_TTFDA
32,20,0.0,300,287,0.001,1,ffnn,192.82117683656753,0.021893689456522803,ConNLDZNL_TTFDA
32,20,0.0,300,288,0.001,1,ffnn,192.8339376141948,0.021844626192680815,ConNLDZNL_TTFDA
32,20,0.0,300,289,0.001,1,ffnn,192.85433402112736,0.02179571798346429,ConNLDZNL_TTFDA
32,20,0.0,300,290,0.001,1,ffnn,192.87499392929897,0.021745811639861626,ConNLDZNL_TTFDA
32,20,0.0,300,291,0.001,1,ffnn,192.88869336856308,0.021695070079824127,ConNLDZNL_TTFDA
32,20,0.0,300,292,0.001,1,ffnn,192.90848615092617,0.021645824176217007,ConNLDZNL_TTFDA
32,20,0.0,300,293,0.001,1,ffnn,192.92444553170154,0.021596542464315215,ConNLDZNL_TTFDA
32,20,0.0,300,294,0.001,1,ffnn,192.9395011983892,0.021546548523474485,ConNLDZNL_TTFDA
32,20,0.0,300,295,0.001,1,ffnn,192.95806851951025,0.021497624513523824,ConNLDZNL_TTFDA
32,20,0.0,300,296,0.001,1,ffnn,192.9729965374034,0.021448216988408767,ConNLDZNL_TTFDA
32,20,0.0,300,297,0.001,1,ffnn,192.9922815138294,0.02139679121848365,ConNLDZNL_TTFDA
32,20,0.0,300,298,0.001,1,ffnn,193.00744940644952,0.021347148121673275,ConNLDZNL_TTFDA
32,20,0.0,300,299,0.001,1,ffnn,193.02393939930906,0.021297346948730676,ConNLDZNL_TTFDA
8,20,0.25,300,0,0.001,1,ffnn,200.54210211641046,0.2297463266348297,ConNLDZNL_TTFDA
8,20,0.25,300,1,0.001,1,ffnn,199.7201390420237,0.20358495812185787,ConNLDZNL_TTFDA
8,20,0.25,300,2,0.001,1,ffnn,198.96461650889407,0.1811695760962638,ConNLDZNL_TTFDA
8,20,0.25,300,3,0.001,1,ffnn,198.27049747590095,0.16193290634758092,ConNLDZNL_TTFDA
8,20,0.25,300,4,0.001,1,ffnn,197.62623235230805,0.14555182151327078,ConNLDZNL_TTFDA
8,20,0.25,300,5,0.001,1,ffnn,197.03282526487945,0.13127494273199278,ConNLDZNL_TTFDA
8,20,0.25,300,6,0.001,1,ffnn,196.4979034751974,0.11901410600826652,ConNLDZNL_TTFDA
8,20,0.25,300,7,0.001,1,ffnn,195.99854139102402,0.10863867677240209,ConNLDZNL_TTFDA
8,20,0.25,300,8,0.001,1,ffnn,195.53370453209004,0.09964953970418057,ConNLDZNL_TTFDA
8,20,0.25,300,9,0.001,1,ffnn,195.1153082078503,0.09186903732320802,ConNLDZNL_TTFDA
8,20,0.25,300,10,0.001,1,ffnn,194.7234355967532,0.08519721382551572,ConNLDZNL_TTFDA
8,20,0.25,300,11,0.001,1,ffnn,194.3669901201802,0.07932530148801478,ConNLDZNL_TTFDA
8,20,0.25,300,12,0.001,1,ffnn,194.03012888918641,0.07436105653389612,ConNLDZNL_TTFDA
8,20,0.25,300,13,0.001,1,ffnn,193.72167049941197,0.06990958428518339,ConNLDZNL_TTFDA
8,20,0.25,300,14,0.001,1,ffnn,193.43214203209004,0.0661583777453581,ConNLDZNL_TTFDA
8,20,0.25,300,15,0.001,1,ffnn,193.16698972640498,0.06277158913541246,ConNLDZNL_TTFDA
8,20,0.25,300,16,0.001,1,ffnn,192.921873031124,0.059861158338290726,ConNLDZNL_TTFDA
8,20,0.25,300,17,0.001,1,ffnn,192.69605460218204,0.057267907805825496,ConNLDZNL_TTFDA
8,20,0.25,300,18,0.001,1,ffnn,192.4800505279213,0.05504234614570371,ConNLDZNL_TTFDA
8,20,0.25,300,19,0.001,1,ffnn,192.28409453361266,0.05304508880627426,ConNLDZNL_TTFDA
8,20,0.25,300,20,0.001,1,ffnn,192.09752187421245,0.051367791475389495,ConNLDZNL_TTFDA
8,20,0.25,300,21,0.001,1,ffnn,191.92601456180697,0.04986379701982845,ConNLDZNL_TTFDA
8,20,0.25,300,22,0.001,1,ffnn,191.7642556467364,0.04846817997961559,ConNLDZNL_TTFDA
8,20,0.25,300,23,0.001,1,ffnn,191.6138177687122,0.04728912357875908,ConNLDZNL_TTFDA
8,20,0.25,300,24,0.001,1,ffnn,191.47049032231814,0.0463828446385874,ConNLDZNL_TTFDA
8,20,0.25,300,25,0.001,1,ffnn,191.3414785733787,0.0454111342868683,ConNLDZNL_TTFDA
8,20,0.25,300,26,0.001,1,ffnn,191.21868945706277,0.044486401390961626,ConNLDZNL_TTFDA
8,20,0.25,300,27,0.001,1,ffnn,191.10280141522807,0.043766241605308925,ConNLDZNL_TTFDA
8,20,0.25,300,28,0.001,1,ffnn,190.99629998976184,0.04322788888715546,ConNLDZNL_TTFDA
8,20,0.25,300,29,0.001,1,ffnn,190.8930924938571,0.042592644818465815,ConNLDZNL_TTFDA
8,20,0.25,300,30,0.001,1,ffnn,190.79560310609878,0.04208810708951205,ConNLDZNL_TTFDA
8,20,0.25,300,31,0.001,1,ffnn,190.70130723522556,0.04166071473578499,ConNLDZNL_TTFDA
8,20,0.25,300,32,0.001,1,ffnn,190.6115212389218,0.04109955238263038,ConNLDZNL_TTFDA
8,20,0.25,300,33,0.001,1,ffnn,190.53792399744833,0.04069463393269954,ConNLDZNL_TTFDA
8,20,0.25,300,34,0.001,1,ffnn,190.46080886676748,0.04046619611538269,ConNLDZNL_TTFDA
8,20,0.25,300,35,0.001,1,ffnn,190.38635811754452,0.040168770123273134,ConNLDZNL_TTFDA
8,20,0.25,300,36,0.001,1,ffnn,190.31898318054854,0.03984519727104767,ConNLDZNL_TTFDA
8,20,0.25,300,37,0.001,1,ffnn,190.249507780998,0.039601868484169245,ConNLDZNL_TTFDA
8,20,0.25,300,38,0.001,1,ffnn,190.1879630140079,0.039405626308342274,ConNLDZNL_TTFDA
8,20,0.25,300,39,0.001,1,ffnn,190.1308373892179,0.03915320821529762,ConNLDZNL_TTFDA
8,20,0.25,300,40,0.001,1,ffnn,190.0817364108178,0.039036044258285656,ConNLDZNL_TTFDA
8,20,0.25,300,41,0.001,1,ffnn,190.0322485482821,0.03885323485486548,ConNLDZNL_TTFDA
8,20,0.25,300,42,0.001,1,ffnn,189.98654059953586,0.03879143522036346,ConNLDZNL_TTFDA
8,20,0.25,300,43,0.001,1,ffnn,189.93999620663223,0.0386403996116397,ConNLDZNL_TTFDA
8,20,0.25,300,44,0.001,1,ffnn,189.8967531265751,0.03848728988404301,ConNLDZNL_TTFDA
8,20,0.25,300,45,0.001,1,ffnn,189.85591470041584,0.03830358672844754,ConNLDZNL_TTFDA
8,20,0.25,300,46,0.001,1,ffnn,189.81621231571322,0.038286370278166774,ConNLDZNL_TTFDA
8,20,0.25,300,47,0.001,1,ffnn,189.78139061056157,0.03827667778188532,ConNLDZNL_TTFDA
8,20,0.25,300,48,0.001,1,ffnn,189.74939489877352,0.03812571069945327,ConNLDZNL_TTFDA
8,20,0.25,300,49,0.001,1,ffnn,189.71773602885585,0.03793382146184079,ConNLDZNL_TTFDA
8,20,0.25,300,50,0.001,1,ffnn,189.6864290955246,0.0380029980707067,ConNLDZNL_TTFDA
8,20,0.25,300,51,0.001,1,ffnn,189.65923580046623,0.037926774805369365,ConNLDZNL_TTFDA
8,20,0.25,300,52,0.001,1,ffnn,189.63209156323504,0.037785097914324564,ConNLDZNL_TTFDA
8,20,0.25,300,53,0.001,1,ffnn,189.60163977838332,0.037877787433733996,ConNLDZNL_TTFDA
8,20,0.25,300,54,0.001,1,ffnn,189.57572477607317,0.037668770740062675,ConNLDZNL_TTFDA
8,20,0.25,300,55,0.001,1,ffnn,189.55033365885416,0.03768948305779221,ConNLDZNL_TTFDA
8,20,0.25,300,56,0.001,1,ffnn,189.52790323893228,0.03762689466186037,ConNLDZNL_TTFDA
8,20,0.25,300,57,0.001,1,ffnn,189.50287423082577,0.03767333828463135,ConNLDZNL_TTFDA
8,20,0.25,300,58,0.001,1,ffnn,189.47986348470053,0.03770787716546858,ConNLDZNL_TTFDA
8,20,0.25,300,59,0.001,1,ffnn,189.461914390646,0.03750549773262306,ConNLDZNL_TTFDA
8,20,0.25,300,60,0.001,1,ffnn,189.43919635075395,0.03752212309998206,ConNLDZNL_TTFDA
8,20,0.25,300,61,0.001,1,ffnn,189.4209704655473,0.037465421546419915,ConNLDZNL_TTFDA
8,20,0.25,300,62,0.001,1,ffnn,189.40518155661962,0.03745327922462655,ConNLDZNL_TTFDA
8,20,0.25,300,63,0.001,1,ffnn,189.39041104880712,0.03747240284627134,ConNLDZNL_TTFDA
8,20,0.25,300,64,0.001,1,ffnn,189.3731226767263,0.037500605040060524,ConNLDZNL_TTFDA
8,20,0.25,300,65,0.001,1,ffnn,189.35917401057418,0.03735001923897388,ConNLDZNL_TTFDA
8,20,0.25,300,66,0.001,1,ffnn,189.34667624196697,0.0374036257833888,ConNLDZNL_TTFDA
8,20,0.25,300,67,0.001,1,ffnn,189.33880828529277,0.03736400427508422,ConNLDZNL_TTFDA
8,20,0.25,300,68,0.001,1,ffnn,189.32665178852696,0.03732170071452856,ConNLDZNL_TTFDA
8,20,0.25,300,69,0.001,1,ffnn,189.31627105384746,0.03737785624848171,ConNLDZNL_TTFDA
8,20,0.25,300,70,0.001,1,ffnn,189.30772399902344,0.037305213225243446,ConNLDZNL_TTFDA
8,20,0.25,300,71,0.001,1,ffnn,189.29587628764492,0.03730745055839758,ConNLDZNL_TTFDA
8,20,0.25,300,72,0.001,1,ffnn,189.2843988890289,0.03725610321006653,ConNLDZNL_TTFDA
8,20,0.25,300,73,0.001,1,ffnn,189.2735091999013,0.03735949521333995,ConNLDZNL_TTFDA
8,20,0.25,300,74,0.001,1,ffnn,189.26435999716483,0.03731054648629983,ConNLDZNL_TTFDA
8,20,0.25,300,75,0.001,1,ffnn,189.2546890422862,0.03714442253112793,ConNLDZNL_TTFDA
8,20,0.25,300,76,0.001,1,ffnn,189.25158149965347,0.03710757591761649,ConNLDZNL_TTFDA
8,20,0.25,300,77,0.001,1,ffnn,189.24734858030914,0.03719783474331383,ConNLDZNL_TTFDA
8,20,0.25,300,78,0.001,1,ffnn,189.24005438691827,0.037217734376264903,ConNLDZNL_TTFDA
8,20,0.25,300,79,0.001,1,ffnn,189.2339851625504,0.03721373826159503,ConNLDZNL_TTFDA
8,20,0.25,300,80,0.001,1,ffnn,189.22745538526965,0.037109794492028995,ConNLDZNL_TTFDA
8,20,0.25,300,81,0.001,1,ffnn,189.22583057034402,0.03723800682928413,ConNLDZNL_TTFDA
8,20,0.25,300,82,0.001,1,ffnn,189.2260002218267,0.037120304922361604,ConNLDZNL_TTFDA
8,20,0.25,300,83,0.001,1,ffnn,189.21775358466692,0.03721408065493134,ConNLDZNL_TTFDA
8,20,0.25,300,84,0.001,1,ffnn,189.20962393155662,0.03715032169764692,ConNLDZNL_TTFDA
8,20,0.25,300,85,0.001,1,ffnn,189.20692197738154,0.03706046494401314,ConNLDZNL_TTFDA
8,20,0.25,300,86,0.001,1,ffnn,189.2045156827537,0.03716014951086519,ConNLDZNL_TTFDA
8,20,0.25,300,87,0.001,1,ffnn,189.19702804729502,0.03733758523594588,ConNLDZNL_TTFDA
8,20,0.25,300,88,0.001,1,ffnn,189.19547887002267,0.03713257205460898,ConNLDZNL_TTFDA
8,20,0.25,300,89,0.001,1,ffnn,189.19571726809266,0.037114291631785985,ConNLDZNL_TTFDA
8,20,0.25,300,90,0.001,1,ffnn,189.19457023374497,0.03721931256057525,ConNLDZNL_TTFDA
8,20,0.25,300,91,0.001,1,ffnn,189.18895762453798,0.03706388080767779,ConNLDZNL_TTFDA
8,20,0.25,300,92,0.001,1,ffnn,189.1872025356498,0.037114403591575945,ConNLDZNL_TTFDA
8,20,0.25,300,93,0.001,1,ffnn,189.18095906575522,0.037101157221265814,ConNLDZNL_TTFDA
8,20,0.25,300,94,0.001,1,ffnn,189.17916968560988,0.03712505142373795,ConNLDZNL_TTFDA
8,20,0.25,300,95,0.001,1,ffnn,189.178706999748,0.03709750811950388,ConNLDZNL_TTFDA
8,20,0.25,300,96,0.001,1,ffnn,189.17411147907217,0.03718624388883737,ConNLDZNL_TTFDA
8,20,0.25,300,97,0.001,1,ffnn,189.17314787833922,0.03703480515766635,ConNLDZNL_TTFDA
8,20,0.25,300,98,0.001,1,ffnn,189.17043099352108,0.03697386917933314,ConNLDZNL_TTFDA
8,20,0.25,300,99,0.001,1,ffnn,189.1660692768712,0.03708906687626785,ConNLDZNL_TTFDA
8,20,0.25,300,100,0.001,1,ffnn,189.16614524267052,0.03699229079806669,ConNLDZNL_TTFDA
8,20,0.25,300,101,0.001,1,ffnn,189.16361343219717,0.03700736042281443,ConNLDZNL_TTFDA
8,20,0.25,300,102,0.001,1,ffnn,189.15750499438215,0.03716038452165032,ConNLDZNL_TTFDA
8,20,0.25,300,103,0.001,1,ffnn,189.15874161258822,0.036955515017986974,ConNLDZNL_TTFDA
8,20,0.25,300,104,0.001,1,ffnn,189.1603026031166,0.0369678958192129,ConNLDZNL_TTFDA
8,20,0.25,300,105,0.001,1,ffnn,189.15766234038978,0.037080492369237945,ConNLDZNL_TTFDA
8,20,0.25,300,106,0.001,1,ffnn,189.16503758584298,0.03701806581706147,ConNLDZNL_TTFDA
8,20,0.25,300,107,0.001,1,ffnn,189.16128999443464,0.03702113511760465,ConNLDZNL_TTFDA
8,20,0.25,300,108,0.001,1,ffnn,189.15935557375673,0.03688210094432262,ConNLDZNL_TTFDA
8,20,0.25,300,109,0.001,1,ffnn,189.15873144006216,0.03698332226750525,ConNLDZNL_TTFDA
8,20,0.25,300,110,0.001,1,ffnn,189.15811797111266,0.03692846725144508,ConNLDZNL_TTFDA
8,20,0.25,300,111,0.001,1,ffnn,189.15713271274362,0.036888693099502816,ConNLDZNL_TTFDA
8,20,0.25,300,112,0.001,1,ffnn,189.15705100438927,0.03681316920979456,ConNLDZNL_TTFDA
8,20,0.25,300,113,0.001,1,ffnn,189.15677076770413,0.036895350987007,ConNLDZNL_TTFDA
8,20,0.25,300,114,0.001,1,ffnn,189.1609173846501,0.03691991359863261,ConNLDZNL_TTFDA
8,20,0.25,300,115,0.001,1,ffnn,189.15992408670405,0.036910513347141786,ConNLDZNL_TTFDA
8,20,0.25,300,116,0.001,1,ffnn,189.16021203482023,0.03690355931493369,ConNLDZNL_TTFDA
8,20,0.25,300,117,0.001,1,ffnn,189.16341113018734,0.03686542463996871,ConNLDZNL_TTFDA
8,20,0.25,300,118,0.001,1,ffnn,189.16630176831316,0.03687256561930884,ConNLDZNL_TTFDA
8,20,0.25,300,119,0.001,1,ffnn,189.16414256762434,0.036796418791213495,ConNLDZNL_TTFDA
8,20,0.25,300,120,0.001,1,ffnn,189.1648211735551,0.036882131365762856,ConNLDZNL_TTFDA
8,20,0.25,300,121,0.001,1,ffnn,189.16480525847405,0.036869432576085354,ConNLDZNL_TTFDA
8,20,0.25,300,122,0.001,1,ffnn,189.16345953172254,0.03674398811364716,ConNLDZNL_TTFDA
8,20,0.25,300,123,0.001,1,ffnn,189.16944819624706,0.03685991608918729,ConNLDZNL_TTFDA
8,20,0.25,300,124,0.001,1,ffnn,189.17130402595765,0.036726268130058255,ConNLDZNL_TTFDA
8,20,0.25,300,125,0.001,1,ffnn,189.17324894730763,0.03682672650161707,ConNLDZNL_TTFDA
8,20,0.25,300,126,0.001,1,ffnn,189.1740474906019,0.036844280643642625,ConNLDZNL_TTFDA
8,20,0.25,300,127,0.001,1,ffnn,189.1752695063109,0.036746260995807294,ConNLDZNL_TTFDA
8,20,0.25,300,128,0.001,1,ffnn,189.16972761256721,0.03683933293954893,ConNLDZNL_TTFDA
8,20,0.25,300,129,0.001,1,ffnn,189.17107465190273,0.03671247975646772,ConNLDZNL_TTFDA
8,20,0.25,300,130,0.001,1,ffnn,189.17586295835434,0.036754568118009374,ConNLDZNL_TTFDA
8,20,0.25,300,131,0.001,1,ffnn,189.17513956049436,0.03674768722108142,ConNLDZNL_TTFDA
8,20,0.25,300,132,0.001,1,ffnn,189.18008964292466,0.03666352461600168,ConNLDZNL_TTFDA
8,20,0.25,300,133,0.001,1,ffnn,189.1845447171119,0.03674239675323902,ConNLDZNL_TTFDA
8,20,0.25,300,134,0.001,1,ffnn,189.18292662917926,0.03679068112449551,ConNLDZNL_TTFDA
8,20,0.25,300,135,0.001,1,ffnn,189.18110919255082,0.03669593295886774,ConNLDZNL_TTFDA
8,20,0.25,300,136,0.001,1,ffnn,189.18186868647092,0.03681490737521513,ConNLDZNL_TTFDA
8,20,0.25,300,137,0.001,1,ffnn,189.18233448971984,0.036707705722867766,ConNLDZNL_TTFDA
8,20,0.25,300,138,0.001,1,ffnn,189.18054986769152,0.03673031003299085,ConNLDZNL_TTFDA
8,20,0.25,300,139,0.001,1,ffnn,189.1857409733598,0.0367987527014603,ConNLDZNL_TTFDA
8,20,0.25,300,140,0.001,1,ffnn,189.18906771752143,0.036670149568552995,ConNLDZNL_TTFDA
8,20,0.25,300,141,0.001,1,ffnn,189.18993418703798,0.03670620838899843,ConNLDZNL_TTFDA
8,20,0.25,300,142,0.001,1,ffnn,189.19183283980175,0.03670826749029485,ConNLDZNL_TTFDA
8,20,0.25,300,143,0.001,1,ffnn,189.19270816926033,0.03662092834763991,ConNLDZNL_TTFDA
8,20,0.25,300,144,0.001,1,ffnn,189.193607781523,0.0366457749306309,ConNLDZNL_TTFDA
8,20,0.25,300,145,0.001,1,ffnn,189.19244220692624,0.03661235284843398,ConNLDZNL_TTFDA
8,20,0.25,300,146,0.001,1,ffnn,189.1971671811996,0.03667469835967164,ConNLDZNL_TTFDA
8,20,0.25,300,147,0.001,1,ffnn,189.19920710081695,0.03662215799241411,ConNLDZNL_TTFDA
8,20,0.25,300,148,0.001,1,ffnn,189.20238142116096,0.03664095979713073,ConNLDZNL_TTFDA
8,20,0.25,300,149,0.001,1,ffnn,189.2051263624622,0.036534690276973626,ConNLDZNL_TTFDA
8,20,0.25,300,150,0.001,1,ffnn,189.20375110257058,0.03654372857206247,ConNLDZNL_TTFDA
8,20,0.25,300,151,0.001,1,ffnn,189.20794005035071,0.036575740753588354,ConNLDZNL_TTFDA
8,20,0.25,300,152,0.001,1,ffnn,189.2092004591419,0.03640738430178978,ConNLDZNL_TTFDA
8,20,0.25,300,153,0.001,1,ffnn,189.21153308499245,0.03646480647677725,ConNLDZNL_TTFDA
8,20,0.25,300,154,0.001,1,ffnn,189.21366291661417,0.03658341002565893,ConNLDZNL_TTFDA
8,20,0.25,300,155,0.001,1,ffnn,189.2135265719506,0.036538867110555824,ConNLDZNL_TTFDA
8,20,0.25,300,156,0.001,1,ffnn,189.2180635185652,0.036412765801122245,ConNLDZNL_TTFDA
8,20,0.25,300,157,0.001,1,ffnn,189.22324920982442,0.03645162013444034,ConNLDZNL_TTFDA
8,20,0.25,300,158,0.001,1,ffnn,189.2305181359732,0.036419870162552055,ConNLDZNL_TTFDA
8,20,0.25,300,159,0.001,1,ffnn,189.23656471826698,0.036484334734268486,ConNLDZNL_TTFDA
8,20,0.25,300,160,0.001,1,ffnn,189.23118656937794,0.036664961159906605,ConNLDZNL_TTFDA
8,20,0.25,300,161,0.001,1,ffnn,189.23274411437333,0.03659769422797994,ConNLDZNL_TTFDA
8,20,0.25,300,162,0.001,1,ffnn,189.23308850360172,0.036496676816816696,ConNLDZNL_TTFDA
8,20,0.25,300,163,0.001,1,ffnn,189.23468198058427,0.03635377714156427,ConNLDZNL_TTFDA
